Timestamp,Consumo ClO2 Etapa D0 L1,Consumo ClO2 Etapa D1 L1,Consumo ClO2 Etapa D2 L1,Consumo Total ClO2,Kappa Entr Prensa preblanqueo L1,Brillo D0 DCS,PH etapa D0,PH etapa D0 indirecta,PH Etapa EOP,Minikappa EOp (DCS),PH Etapa EOP indirecta,Brillo  Entrada Torre D1,PH etapa D1,PH etapa D1 indirecta,PH etapa D2 indirecta,Brillo D2 DCS L1,Conductividad Prensa PreBlanqueo,CE05_IP21_547FI1019,Flujo H2SO4 Etapa D0,Flujo CLO2 Etapa D0,Flujo NaOH Etapa Eop,Flujo H2O2 Etapa Eop,Flujo O2 Etapa Eop,Flujo NaOH Etapa D1,Cons. H2SO4 Etapa D1,Flujo ClO2 Etapa D1,Flujo CLO2 Etapa D2,Flujo Bisulfito a Etapa D2,Factor dil prensa D0 L1,Factor dil prensa E0P L1,Factor dil prensa D1 L1,Factor dil prensa D2 L1,Factor dil prensa pre Blanq. L1,Nivel Etapa DO,Nivel Etapa EOP,Nivel Etapa D1,Nivel Etapa D2,Nivel Etapa D0 _2,Nivel Etapa Eop_2,Nivel Etapa D2_2,Consist entrada prensa Pre-Blanq,Consistencia entrada prensa D0,Consistencia aliment. Torre EoP,Consistencia entrada prensa EOP,Consistencia aliment. Torre D1,Consistencia entrada prensa D1,Consistencia aliment. Torre D2,Consistencia entrada prensa D2,Control Cs entrada P. Pre-Blanq,Control Cs entrada prensa D0,Control Cs entrada prensa EOP,Control Cs entrada prensa D1,Control Cs entrada prensa D2,Consistencia Etapa Eop,Consistencia Etapa D1,Consistencia Etapa D2,Presion OP-Reactor ,Presion OP-Reactor _2,Temperatura Etapa D0,Temperatura OP-Reactor ,Temperatura Etapa D1,Temperatura Etapa D2,Agua de Lavado prensa preblanqueo,Pulp to OP Stage,Temperatura Etapa Eop,Pulp to D1-stage,Pulp D2-stage,Torque Motor Hidráulico preblanqueo,Torque Motor Hidraulico D0,Torque Motor Hidraulico D1,Torque maximo prensa EOP,Torque maximo prensa D2,Producción prensa D0,Producción prensa Eop,Producción prensa D1,Producción prensa D2,Produccion Prensa Pre-Blanq L1,Consumo ClO2 L1,Brillo Salida Torre D1,post D1 pH,Totalizador CIO2 L1,Flujo NaOH Etapa D2,Flujo H2SO4 Etapa D0 L1,Consumo ClO2 Etapa D0,Consumo H2SO4 Etapa D0 L1,Cons. Específico  O2 EOP,Consumo H2O2 Etapa Eop,Consumo NaOH Etapa Eop,Consumo ClO2 Etapa D1,Consumo NaOH Etapa D1,Consumo ClO2 Etapa D2,Consumo NaOH Etapa D2,Consumo Bisulfito Etapa D2,Conduct. Filt. Pre-Blanq L1,Blancura D0 (Lab) L1,Blancura D1 (Lab) L1,Blancura D2 (Lab) L1,Concentracion CLO2,CONSUMO ESPECIFICO CLO2,CUMPLE O  NO CUMPLE
2019-04-14 03:28:00,0.201,0.117,0.029,0.532,9.529,53.634,3.348,3.213,10.908,1.904,10.338,73.842,9.547,4.649,5.023,89.119,3607.356,0.0,0,21.263,0.903,0.046,0.108,0.048,0.03,12.169,2.144,0.096,1.111,1.292,1.396,-1.515,2.257,73.558,49.744,78.291,83.141,73.527,51.566,83.156,5.789,5.75,9.713,5.727,11.202,6.257,12.924,5.719,5.788,5.756,5.722,6.242,5.821,11.769,11.325,11.582,466.489,470.766,69.99,87.804,81.041,84.252,766.649,82.437,85.999,89.09,83.444,33.463,30.289,35.171,39.95,33.389,1581.84,1585.677,1706.111,1663.821,1567.38,19.24,86.638,4.51,16.17,0.047,0.041,11.514,4.008,6.001,2.304,13.764,6.494,0.758,1.093,0.673,0.502,5666.689,46.2,87.3,88.6,9.387,17.731808586877065,
2019-04-14 03:30:00,0.199,0.114,0.024,0.544,9.53,53.646,3.346,3.214,10.809,1.905,10.337,73.783,9.547,4.667,5.058,89.153,3600.763,0.0,0,21.335,0.905,0.046,0.108,0.048,0.03,12.283,2.064,0.096,1.103,1.303,1.398,-1.492,2.4,73.362,51.934,78.432,83.523,73.284,52.428,83.503,5.79,5.617,10.216,5.776,11.425,6.317,12.943,5.878,5.79,5.772,5.745,6.316,5.778,11.768,11.395,11.616,463.312,466.797,69.951,87.764,80.711,84.487,766.649,82.389,85.988,88.864,83.225,33.912,30.409,36.561,40.22,36.062,1576.12,1612.241,1730.517,1654.124,1561.09,18.514,86.636,4.582,16.391,0.046,0.041,11.547,4.008,5.994,2.305,13.783,6.504,0.78,1.016,0.663,0.502,5668.203,46.2,87.3,88.6,9.387,17.747168142641378,
2019-04-14 03:32:00,0.198,0.115,0.02,0.539,9.532,53.659,3.345,3.217,10.824,1.906,10.336,72.628,9.547,4.686,5.093,89.183,3593.98,0.0,0,21.187,0.906,0.046,0.108,0.049,0.03,12.691,2.051,0.096,1.095,1.314,1.4,-1.476,2.161,72.771,50.273,78.523,83.251,72.958,51.865,83.276,5.79,5.668,9.619,5.732,10.926,6.201,12.973,5.812,5.806,5.737,5.72,6.256,5.787,11.782,11.344,11.671,462.694,468.704,69.771,87.723,80.556,84.5,766.649,82.375,86.033,88.991,83.241,34.065,28.372,35.287,39.469,36.108,1570.6,1611.721,1717.732,1653.759,1569.91,18.395,86.604,4.582,16.71,0.045,0.04,11.489,4.009,5.986,2.306,13.802,6.626,0.802,1.009,0.649,0.502,5669.716,46.2,87.3,88.6,9.387,17.93866162612166,
2019-04-14 03:34:00,0.201,0.115,0.019,0.536,9.533,53.672,3.343,3.219,10.846,1.906,10.336,73.226,9.547,4.699,5.129,89.157,3583.752,0.0,0,21.218,0.907,0.046,0.108,0.049,0.031,12.701,2.016,0.096,1.087,1.324,1.402,-1.463,2.453,73.25,50.491,78.537,83.179,72.958,51.723,83.045,5.846,5.782,9.734,5.703,10.922,6.316,13.14,5.786,5.798,5.752,5.708,6.322,5.808,11.795,11.193,11.681,463.47,466.866,69.87,87.793,80.641,84.388,766.649,82.368,86.06,88.848,83.229,34.654,28.524,35.836,40.538,34.158,1571.05,1589.034,1716.724,1653.52,1573.44,18.514,86.688,4.582,16.534,0.045,0.04,11.501,4.009,5.979,2.306,13.888,6.617,0.825,1.008,0.635,0.502,5671.23,46.2,87.3,88.6,9.388,17.94466359693044,
2019-04-14 03:36:00,0.2,0.119,0.019,0.536,9.535,53.688,3.342,3.222,10.948,1.907,10.335,73.437,9.547,4.711,5.164,89.134,3575.986,0.0,0,21.279,0.908,0.046,0.108,0.049,0.031,12.578,2.015,0.096,1.079,1.328,1.404,-1.449,2.406,73.369,50.088,78.657,83.055,73.435,50.989,83.11,5.776,5.76,9.587,5.697,10.591,6.211,13.371,5.832,5.797,5.776,5.7,6.262,5.773,11.808,11.185,11.674,463.961,468.534,69.783,87.837,80.742,84.24,766.649,82.389,86.037,88.771,83.162,34.792,29.818,36.189,39.89,34.315,1574.96,1576.293,1725.889,1649.97,1567.03,18.63,86.636,4.582,16.75,0.044,0.04,11.526,4.01,5.972,2.306,13.775,6.695,0.79,1.008,0.621,0.502,5672.744,46.2,87.3,88.6,9.388,17.860845241205954,
2019-04-14 03:38:00,0.201,0.12,0.019,0.54,9.537,53.718,3.34,3.225,10.831,1.908,10.334,73.875,9.547,4.723,5.199,89.002,3579.357,0.0,0,21.144,0.909,0.046,0.108,0.05,0.031,11.968,2.02,0.096,1.071,1.32,1.407,-1.435,2.313,73.156,50.188,78.536,83.299,73.298,51.941,83.344,5.823,5.634,10.195,5.691,11.194,6.278,13.134,5.864,5.821,5.755,5.692,6.329,5.838,11.799,11.293,11.594,465.151,467.741,69.837,87.894,80.702,84.22,766.649,82.347,86.094,88.825,83.075,35.68,29.978,35.322,40.493,36.862,1570.38,1584.07,1717.18,1653.643,1566.54,18.708,86.576,4.582,16.106,0.043,0.04,11.495,4.011,5.978,2.306,13.709,6.501,0.772,1.007,0.61,0.502,5674.258,46.2,87.3,88.6,9.388,17.56517207145799,
2019-04-14 03:40:00,0.203,0.121,0.019,0.541,9.538,53.725,3.339,3.227,10.865,1.909,10.334,73.272,9.547,4.735,5.234,89.018,3591.204,0.0,0,21.346,0.911,0.046,0.109,0.05,0.031,12.272,2.026,0.096,1.076,1.312,1.409,-1.42,2.153,72.602,49.138,78.569,83.382,72.742,51.327,83.342,5.78,5.749,9.913,5.685,10.879,6.31,12.995,5.797,5.781,5.744,5.684,6.363,5.796,11.731,11.385,11.604,465.786,469.215,69.779,87.813,80.411,84.524,766.649,82.387,85.98,88.831,83.006,33.619,30.228,35.868,40.307,35.269,1564.33,1583.145,1725.956,1657.645,1567.75,18.725,86.598,4.582,16.399,0.043,0.04,11.486,4.012,5.996,2.307,13.775,6.57,0.773,1.006,0.6,0.502,5675.772,46.2,87.3,88.6,9.388,17.826814316326676,
2019-04-14 03:42:00,0.199,0.112,0.019,0.536,9.538,53.714,3.337,3.23,10.753,1.91,10.333,74.101,9.547,4.746,5.268,89.049,3582.609,0.0,0,21.331,0.912,0.046,0.109,0.051,0.031,12.135,2.032,0.096,1.084,1.304,1.408,-1.405,2.374,72.753,49.474,78.509,83.258,72.724,51.369,83.298,5.824,5.754,10.324,5.679,11.159,6.199,13.127,5.815,5.792,5.751,5.677,6.153,5.878,11.742,11.408,11.673,465.868,468.848,69.83,87.761,80.382,84.282,766.649,82.354,86.032,88.74,83.117,35.415,29.163,35.732,40.102,36.524,1569.01,1583.389,1702.487,1670.496,1567.25,18.527,86.654,4.582,16.208,0.042,0.04,11.486,4.012,6.0,2.307,13.819,6.521,0.775,1.005,0.589,0.501,5677.286,46.2,87.3,88.6,9.389,17.79745992067333,
2019-04-14 03:44:00,0.204,0.117,0.019,0.55,9.538,53.702,3.335,3.233,10.899,1.91,10.332,73.709,9.547,4.738,5.259,89.055,3585.773,0.0,0,21.219,0.913,0.046,0.109,0.051,0.031,12.316,2.037,0.096,1.092,1.296,1.406,-1.414,2.323,72.509,49.647,79.025,83.35,72.596,51.622,83.324,5.816,5.806,9.878,5.673,11.129,6.44,13.125,5.778,5.804,5.784,5.669,6.445,5.841,11.771,11.325,11.679,466.303,472.34,69.994,87.74,80.548,84.369,766.649,82.454,85.951,88.864,83.146,34.851,30.072,34.056,39.261,35.9,1576.53,1574.882,1728.769,1673.991,1562.85,18.743,86.501,4.582,16.314,0.041,0.04,11.451,4.013,6.004,2.307,13.981,6.528,0.776,1.004,0.578,0.501,5678.8,46.2,87.3,88.6,9.389,17.684615095804137,
2019-04-14 03:46:00,0.204,0.116,0.019,0.554,9.538,53.691,3.334,3.235,10.934,1.911,10.331,73.642,9.547,4.73,5.25,89.104,3585.246,0.0,0,21.439,0.914,0.046,0.109,0.052,0.031,12.211,2.043,0.096,1.101,1.288,1.405,-1.44,2.162,72.651,50.453,78.72,83.599,72.64,51.648,83.661,5.767,5.772,9.726,5.683,11.292,6.243,12.893,5.939,5.779,5.779,5.681,6.309,5.816,11.798,11.222,11.671,466.287,470.599,69.942,87.811,80.656,84.167,766.649,82.421,86.045,88.786,83.165,33.944,29.147,35.991,40.105,35.376,1573.0,1574.793,1733.026,1664.554,1561.45,18.729,86.674,4.71,15.85,0.041,0.041,11.62,4.014,6.008,2.307,14.011,6.555,0.778,1.003,0.568,0.501,5680.314,46.2,87.3,88.6,9.389,17.767748191622008,
2019-04-14 03:48:00,0.203,0.119,0.019,0.556,9.538,53.689,3.332,3.238,10.819,1.912,10.331,73.217,9.547,4.721,5.241,89.026,3568.834,0.0,0,21.285,0.916,0.046,0.109,0.052,0.031,12.337,2.048,0.096,1.109,1.286,1.404,-1.489,2.211,73.599,50.466,78.569,83.649,73.177,51.478,83.643,5.794,5.843,10.345,5.7,10.963,6.342,13.042,5.903,5.796,5.802,5.705,6.335,5.823,11.817,11.296,11.594,467.036,469.437,69.869,87.846,80.507,84.233,766.649,82.397,86.043,88.842,83.197,34.7,29.209,35.529,40.105,35.643,1570.56,1580.217,1714.851,1657.219,1568.59,18.784,86.708,4.71,16.207,0.04,0.041,11.468,4.015,6.012,2.307,13.981,6.667,0.779,1.002,0.557,0.501,5681.828,46.2,87.3,88.6,9.389,17.832420839758864,
2019-04-14 03:50:00,0.206,0.118,0.019,0.559,9.538,53.721,3.331,3.24,10.83,1.913,10.33,73.252,9.547,4.713,5.232,89.075,3574.845,0.0,0,21.304,0.917,0.046,0.11,0.053,0.031,12.321,2.05,0.096,1.16,1.296,1.403,-1.47,2.404,72.532,51.742,78.626,84.007,72.576,51.952,84.003,5.793,5.835,9.7,5.72,11.082,6.308,13.019,5.847,5.787,5.763,5.726,6.37,5.806,11.813,11.317,11.653,467.882,473.848,69.959,87.823,80.691,84.295,766.649,82.476,85.936,88.986,83.152,35.081,30.802,37.513,40.146,33.738,1570.55,1586.569,1736.238,1661.853,1566.49,18.813,86.652,4.71,16.241,0.039,0.041,11.505,4.015,6.016,2.308,13.987,6.598,0.781,1.001,0.546,0.501,5683.341,46.2,87.3,88.6,9.389,17.761121804460412,
2019-04-14 03:52:00,0.204,0.119,0.02,0.558,9.538,53.718,3.331,3.243,10.842,1.914,10.329,73.88,9.547,4.704,5.223,88.977,3559.259,0.0,0,21.255,0.918,0.046,0.11,0.053,0.031,12.274,2.048,0.096,1.14,1.307,1.402,-1.458,2.481,72.22,50.797,78.725,84.952,72.342,52.327,84.837,5.797,5.724,9.877,5.787,11.099,6.264,12.827,5.879,5.777,5.73,5.791,6.263,5.896,11.771,11.343,11.642,465.229,469.148,69.907,87.697,80.64,84.22,766.649,82.473,85.917,88.958,83.124,35.966,29.892,36.198,40.264,37.562,1568.03,1609.645,1717.553,1676.17,1567.98,18.893,86.762,4.711,16.395,0.039,0.041,11.536,4.016,6.02,2.308,14.004,6.51,0.782,1.001,0.537,0.501,5684.855,46.2,87.3,88.6,9.39,17.78626263751071,
2019-04-14 03:54:00,0.204,0.118,0.02,0.557,9.538,53.71,3.331,3.246,10.709,1.916,10.33,73.666,9.547,4.696,5.149,88.947,3568.804,0.0,0,21.229,0.919,0.046,0.11,0.053,0.031,12.572,2.046,0.097,1.125,1.317,1.401,-1.469,2.21,72.976,51.068,78.374,84.759,72.802,52.589,84.674,5.797,5.77,9.983,5.817,11.087,6.313,12.834,5.837,5.811,5.823,5.778,6.335,5.856,11.766,11.42,11.613,459.969,465.049,69.831,87.697,80.409,84.264,766.649,82.487,86.096,89.028,83.21,34.735,30.005,36.352,39.78,33.026,1576.08,1633.25,1722.453,1664.5,1558.24,18.882,86.668,4.711,16.55,0.038,0.041,11.475,4.017,5.993,2.308,14.046,6.549,0.784,1.0,0.528,0.501,5686.369,46.2,87.3,88.6,9.39,17.846552564191416,
2019-04-14 03:56:00,0.203,0.117,0.02,0.552,9.538,53.702,3.332,3.248,10.818,1.917,10.333,73.457,9.547,4.687,5.065,89.052,3570.049,0.0,0,21.321,0.92,0.046,0.11,0.054,0.031,12.695,2.044,0.097,1.118,1.327,1.399,-1.48,2.163,73.089,51.434,78.284,83.94,72.714,51.631,84.002,5.814,5.707,9.836,5.756,11.324,6.191,13.011,5.728,5.784,5.758,5.759,6.178,5.743,11.782,11.269,11.595,460.626,464.553,69.875,87.853,80.693,84.379,766.649,82.49,86.223,88.898,83.272,35.307,29.653,36.26,39.208,31.333,1571.02,1617.601,1714.574,1664.028,1577.78,18.93,86.636,4.711,16.594,0.037,0.041,11.498,4.018,5.999,2.308,14.029,6.595,0.785,0.999,0.519,0.5,5687.883,46.2,87.3,88.6,9.39,18.01397899288935,
2019-04-14 03:58:00,0.204,0.122,0.02,0.558,9.538,53.694,3.332,3.251,10.834,1.918,10.336,73.665,9.547,4.679,4.992,88.99,3562.067,0.0,0,21.359,0.921,0.046,0.11,0.054,0.031,12.719,2.042,0.097,1.111,1.321,1.398,-1.532,2.552,72.133,49.219,78.358,84.161,72.157,51.349,84.163,5.831,5.734,9.641,5.663,10.767,6.392,12.998,5.87,5.822,5.769,5.669,6.36,5.854,11.798,11.096,11.704,464.128,467.947,69.929,87.9,80.847,84.59,766.649,82.567,86.041,88.882,83.383,35.628,30.702,35.543,39.358,34.948,1572.16,1571.433,1728.178,1671.492,1569.95,19.078,86.63,4.711,16.751,0.037,0.041,11.518,4.018,6.004,2.309,14.011,6.803,0.787,0.998,0.51,0.5,5689.397,46.2,87.3,88.6,9.39,17.9841644844931,
2019-04-14 04:00:00,0.202,0.121,0.019,0.551,9.538,53.686,3.332,3.253,10.64,1.919,10.34,73.57,9.547,4.67,4.931,88.973,3559.023,0.0,0,21.249,0.921,0.046,0.11,0.054,0.031,12.43,2.04,0.097,1.105,1.309,1.397,-1.522,2.328,72.428,49.32,78.215,84.321,72.722,51.26,84.333,5.795,5.739,9.761,5.719,10.402,6.238,12.989,5.835,5.799,5.782,5.693,6.275,5.849,11.787,11.271,11.683,468.882,472.554,69.997,87.833,80.576,84.466,766.649,82.549,86.015,89.105,83.503,34.293,29.822,35.508,40.173,35.077,1579.54,1575.711,1729.476,1670.868,1564.33,18.834,86.664,4.711,16.452,0.036,0.041,11.47,4.019,6.01,2.309,14.001,6.697,0.788,0.997,0.501,0.499,5690.911,46.2,87.3,88.6,9.391,17.73740434015386,
2019-04-14 04:02:00,0.203,0.121,0.019,0.556,9.538,53.654,3.332,3.252,10.81,1.92,10.343,73.167,9.547,4.662,4.891,88.955,3556.406,0.0,0,21.289,0.921,0.046,0.111,0.055,0.031,11.931,2.038,0.097,1.098,1.297,1.396,-1.512,2.38,72.052,49.524,78.304,84.502,72.136,51.381,84.409,5.799,5.725,9.524,5.738,10.881,6.197,12.809,5.863,5.813,5.757,5.691,6.152,5.854,11.74,11.367,11.657,469.731,473.88,69.838,87.758,80.881,84.459,766.649,82.531,85.952,88.97,83.533,35.865,29.565,35.585,39.669,33.719,1569.15,1578.525,1714.285,1667.406,1565.34,18.842,86.794,4.711,15.962,0.035,0.041,11.518,4.019,6.004,2.309,14.031,6.443,0.79,0.997,0.492,0.498,5692.425,46.2,87.3,88.6,9.391,17.646941321413884,
2019-04-14 04:04:00,0.201,0.117,0.019,0.549,9.538,53.588,3.333,3.251,10.809,1.921,10.346,72.838,9.547,4.657,4.85,88.956,3566.307,0.0,0,21.308,0.921,0.046,0.111,0.055,0.031,12.16,2.036,0.097,1.087,1.285,1.395,-1.502,2.467,72.022,50.05,78.342,84.619,72.038,52.253,84.632,5.802,5.737,9.689,5.752,11.03,6.334,12.883,5.862,5.827,5.781,5.726,6.326,5.848,11.765,11.416,11.622,463.43,469.194,69.943,87.657,80.787,85.06,766.649,82.437,86.099,88.96,83.578,34.887,30.25,34.638,40.321,33.971,1572.14,1595.56,1723.141,1668.177,1557.0,18.794,86.703,4.711,16.468,0.034,0.041,11.503,4.019,5.999,2.309,13.992,6.52,0.791,0.997,0.481,0.497,5693.939,46.2,87.3,88.6,9.391,17.713187542383622,
2019-04-14 04:06:00,0.204,0.114,0.019,0.553,9.462,53.584,3.333,3.249,10.73,1.922,10.35,73.184,9.547,4.653,4.81,88.981,3563.76,0.0,0,21.315,0.921,0.046,0.11,0.055,0.031,12.403,2.034,0.097,1.051,1.3,1.393,-1.492,2.314,71.332,52.635,78.662,84.823,71.504,52.678,84.791,5.783,5.672,9.953,5.761,10.922,6.356,12.998,5.839,5.841,5.752,5.753,6.358,5.89,11.773,11.423,11.638,461.367,465.183,69.825,87.69,80.628,84.891,766.649,82.42,86.083,89.186,83.689,35.446,30.565,35.745,39.99,35.09,1569.08,1611.829,1722.398,1667.985,1560.56,18.637,86.693,4.711,16.588,0.034,0.041,11.536,4.018,5.995,2.31,13.865,6.523,0.793,0.998,0.471,0.496,5695.453,46.2,87.3,88.6,9.391,17.85433648079726,
2019-04-14 04:08:00,0.204,0.116,0.019,0.559,9.462,53.58,3.333,3.247,10.954,1.923,10.353,73.216,9.547,4.649,4.795,88.942,3562.26,0.0,0,21.292,0.922,0.046,0.11,0.056,0.031,12.551,2.031,0.097,1.057,1.317,1.392,-1.494,2.461,71.357,49.743,78.388,84.046,71.369,51.436,84.035,5.803,5.768,10.081,5.694,11.151,6.32,13.18,5.9,5.79,5.753,5.697,6.26,5.814,11.768,11.208,11.612,463.955,466.387,70.079,87.782,80.851,84.932,766.649,82.483,86.059,89.161,83.697,35.081,28.784,35.437,40.132,35.033,1567.65,1593.704,1704.002,1658.898,1567.52,18.723,86.779,4.712,16.418,0.033,0.041,11.555,4.017,5.991,2.31,13.971,6.613,0.846,0.998,0.461,0.495,5696.966,46.2,87.3,88.6,9.391,17.98998824188496,
2019-04-14 04:10:00,0.202,0.118,0.019,0.558,9.462,53.576,3.334,3.246,10.86,1.924,10.356,73.111,9.547,4.645,4.785,88.929,3569.503,0.0,0,21.301,0.922,0.046,0.11,0.056,0.031,12.573,2.029,0.097,1.063,1.333,1.391,-1.505,2.29,71.889,50.297,78.403,84.373,71.979,51.753,84.379,5.769,5.716,9.809,5.689,10.601,6.299,13.134,5.923,5.798,5.741,5.658,6.372,5.834,11.778,11.156,11.678,465.28,468.493,69.921,87.75,80.937,84.835,766.649,82.52,86.106,89.074,83.682,35.186,29.205,36.779,40.154,34.443,1571.02,1570.249,1734.385,1664.629,1566.61,18.829,86.75,4.712,16.708,0.032,0.041,11.513,4.014,5.987,2.31,13.994,6.764,0.91,0.998,0.451,0.494,5698.48,46.2,87.3,88.6,9.392,17.874103806948764,
2019-04-14 04:12:00,0.202,0.118,0.019,0.56,9.462,53.573,3.334,3.244,10.861,1.925,10.36,73.18,9.547,4.641,4.775,88.916,3567.934,0.0,0,21.134,0.922,0.046,0.11,0.056,0.031,12.356,2.027,0.097,1.07,1.319,1.394,-1.515,2.329,72.002,49.925,78.688,84.996,71.999,51.103,84.962,5.824,5.679,9.976,5.698,10.508,6.333,12.898,5.886,5.775,5.75,5.667,6.336,5.869,11.787,11.284,11.624,466.147,469.815,70.056,87.717,81.076,84.946,766.649,82.494,86.034,89.33,83.649,34.518,28.842,34.998,40.307,37.344,1563.62,1577.195,1725.71,1671.882,1566.29,18.801,86.603,4.712,16.473,0.032,0.041,11.491,4.006,5.983,2.311,14.027,6.623,0.918,0.998,0.441,0.493,5699.994,46.2,87.3,88.6,9.392,17.761777518573965,
2019-04-14 04:14:00,0.203,0.119,0.019,0.563,9.462,53.569,3.334,3.243,10.971,1.926,10.363,73.24,9.547,4.637,4.765,88.902,3576.427,0.0,0,21.367,0.922,0.046,0.11,0.057,0.031,12.326,2.025,0.098,1.076,1.305,1.398,-1.526,2.486,71.564,50.051,78.454,84.863,71.743,51.304,84.84,5.792,5.798,9.974,5.707,10.783,6.343,12.945,5.909,5.801,5.787,5.68,6.376,5.793,11.797,11.343,11.609,467.255,470.988,69.974,87.674,80.952,85.005,766.649,82.505,86.025,89.302,83.571,34.928,29.671,35.749,40.063,33.718,1566.41,1572.933,1729.337,1667.827,1560.48,18.8,86.704,4.712,16.18,0.031,0.041,11.565,3.997,5.98,2.311,14.059,6.563,0.927,0.998,0.432,0.493,5701.508,46.2,87.3,88.6,9.392,17.838102469091268,
2019-04-14 04:16:00,0.201,0.117,0.019,0.56,9.462,53.565,3.334,3.241,10.887,1.925,10.366,73.552,9.547,4.634,4.755,88.927,3566.313,0.0,0,21.208,0.922,0.046,0.109,0.057,0.031,12.202,2.028,0.098,1.083,1.29,1.401,-1.537,2.201,71.594,50.539,78.151,85.207,71.513,51.618,85.19,5.766,5.806,9.951,5.716,10.97,6.146,12.871,5.932,5.819,5.796,5.699,6.207,5.868,11.806,11.364,11.643,467.833,471.264,70.031,87.82,81.073,84.98,766.649,82.554,86.089,89.33,83.683,34.993,29.733,35.496,40.348,34.51,1573.54,1573.052,1720.694,1677.21,1567.93,18.601,86.751,4.645,16.225,0.03,0.041,11.488,3.989,5.976,2.312,13.964,6.544,0.935,0.998,0.425,0.492,5703.022,46.2,87.3,88.6,9.392,17.672464772954388,
2019-04-14 04:18:00,0.204,0.118,0.019,0.571,9.462,53.561,3.335,3.24,10.836,1.923,10.37,73.161,9.547,4.63,4.745,88.943,3574.439,0.0,0,21.197,0.922,0.046,0.109,0.057,0.031,12.003,2.03,0.098,1.089,1.289,1.405,-1.527,2.41,70.99,50.589,78.106,85.218,71.046,51.889,85.195,5.819,5.768,9.876,5.725,11.144,6.375,13.272,5.845,5.837,5.738,5.72,6.328,5.877,11.768,11.389,11.637,465.059,466.829,70.164,87.901,81.282,85.224,766.649,82.612,86.103,89.672,83.725,35.357,28.99,35.119,40.227,34.675,1562.74,1577.363,1719.067,1680.339,1573.33,18.723,86.736,4.644,16.151,0.03,0.041,11.492,3.981,6.013,2.312,13.976,6.485,0.943,0.998,0.419,0.491,5704.536,46.2,87.3,88.6,9.393,17.65486558677347,
2019-04-14 04:20:00,0.202,0.117,0.019,0.57,9.462,53.557,3.335,3.238,10.813,1.92,10.373,73.09,9.547,4.626,4.735,88.911,3562.078,0.0,0,21.409,0.922,0.046,0.109,0.058,0.031,12.13,2.032,0.098,1.094,1.293,1.408,-1.514,2.14,71.218,48.549,78.161,85.065,71.226,51.638,85.169,5.739,5.759,10.048,5.781,11.209,6.299,12.894,5.937,5.755,5.764,5.768,6.281,5.947,11.781,11.405,11.654,463.017,466.768,70.095,87.867,81.097,84.905,766.649,82.63,86.175,89.516,83.768,34.051,29.901,35.994,40.41,38.233,1569.31,1613.838,1718.865,1679.079,1576.32,18.654,86.742,4.642,16.284,0.03,0.041,11.517,3.974,5.981,2.312,13.937,6.46,0.951,0.999,0.412,0.49,5706.05,46.2,87.3,88.6,9.393,17.78074513086323,
2019-04-14 04:22:00,0.202,0.114,0.019,0.57,9.462,53.553,3.335,3.236,10.817,1.917,10.376,72.938,9.547,4.622,4.725,88.831,3559.975,0.0,0,21.3,0.922,0.046,0.109,0.059,0.031,12.516,2.034,0.098,1.1,1.297,1.412,-1.514,2.39,71.027,50.448,78.403,85.091,71.303,51.243,85.062,5.776,5.78,9.715,5.727,10.72,6.218,12.915,5.879,5.786,5.793,5.73,6.189,5.894,11.795,11.218,11.616,465.193,467.729,69.871,87.838,80.888,84.999,766.649,82.623,86.023,89.276,83.826,35.535,29.872,35.18,40.074,35.314,1569.77,1589.168,1696.786,1703.884,1568.65,18.548,86.977,4.641,16.782,0.03,0.041,11.507,3.981,5.989,2.313,13.98,6.619,0.955,0.999,0.405,0.489,5707.564,46.2,87.3,88.6,9.393,17.966946313076196,
2019-04-14 04:24:00,0.204,0.115,0.019,0.574,9.462,53.544,3.334,3.235,10.69,1.915,10.379,73.105,9.547,4.618,4.715,88.905,3546.11,0.0,0,21.485,0.923,0.046,0.108,0.059,0.031,12.486,2.036,0.098,1.105,1.3,1.415,-1.532,2.239,71.146,50.998,79.136,84.922,71.096,51.371,84.82,5.815,5.702,9.765,5.7,10.798,6.38,12.918,6.027,5.798,5.746,5.707,6.437,5.984,11.808,11.168,11.682,464.244,468.244,70.031,87.786,81.135,85.099,766.649,82.594,86.032,89.173,83.922,35.756,30.012,37.763,39.451,36.721,1561.65,1582.342,1735.783,1721.519,1589.29,18.734,86.896,4.639,16.804,0.029,0.041,11.425,3.987,5.997,2.313,14.044,6.737,0.953,0.999,0.399,0.488,5709.078,46.2,87.3,88.6,9.393,17.962846116460533,
